make_model,power_kW,age,empty_weight,mileage,gearbox,gears,drivetrain,cons_avg,co_emissions,price
Renault Megane,103.0,11.0,1250.0,218762.0,Automatic,6.0,Front,7.6,175.0,6940.0
Renault Megane,202.0,6.0,1379.0,29.0,Manual,6.0,Front,7.5,174.0,28990.0
Renault Megane,81.0,11.0,1280.0,165228.0,Manual,6.0,Front,4.4,114.0,5900.0
Renault Megane,97.0,7.0,1387.0,67300.0,Manual,6.0,Front,5.4,128.0,10800.0
Renault Megane,201.0,6.0,1454.0,49500.0,Manual,6.0,Front,7.5,178.0,26500.0
Renault Megane,184.0,11.0,1387.0,140000.0,Manual,6.0,Front,7.6,178.0,15500.0
Renault Megane,185.0,12.0,1362.0,217950.0,Manual,6.0,Front,8.4,195.0,10345.0
Renault Megane,82.0,12.0,1180.0,242493.0,Manual,6.0,Front,6.9,162.0,3945.0
Renault Megane,81.0,11.0,1387.0,95800.0,Automatic,6.0,Front,4.4,114.0,9900.0
Renault Megane,132.0,13.0,1295.0,143333.0,Manual,6.0,Front,7.6,178.0,6950.0
Renault Megane,96.0,8.0,1387.0,86300.0,Manual,6.0,Front,4.0,104.0,10190.0
Renault Megane,97.0,9.0,1387.0,90760.0,Manual,6.0,Front,5.4,128.0,6900.0
Renault Megane,132.0,11.0,1395.0,208700.0,Manual,6.0,Front,7.6,178.0,6500.0
Renault Megane,195.0,8.0,1387.0,59000.0,Manual,6.0,Front,7.5,174.0,22000.0
Renault Megane,132.0,13.0,1295.0,133867.0,Manual,6.0,Front,7.6,178.0,6950.0
Renault Kadjar,117.0,2.0,1295.0,17985.0,Automatic,7.0,Front,0.0,0.0,23380.0
Renault Megane,96.0,12.0,1170.0,223465.0,Manual,6.0,Front,6.6,153.0,4450.0
Renault Megane,132.0,13.0,1295.0,173000.0,Manual,6.0,Front,7.6,178.0,6450.0
Renault Megane,81.0,11.0,1180.0,146203.0,Manual,6.0,Front,6.9,162.0,6450.0
Renault Megane,81.0,12.0,1205.0,240000.0,Manual,6.0,Front,4.4,114.0,3500.0
Renault Megane,132.0,13.0,1395.0,120000.0,Manual,6.0,Front,7.6,178.0,6800.0
Renault Megane,96.0,10.0,1387.0,149900.0,Manual,6.0,Front,4.4,114.0,10990.0
Renault Clio,66.0,20.0,1149.0,7000.0,Manual,6.0,Front,5.9,194.0,75000.0
Renault Megane,184.0,11.0,1387.0,106000.0,Manual,6.0,Front,8.4,195.0,17500.0
Renault Megane,85.0,8.0,1387.0,68908.0,Manual,6.0,Front,5.3,126.0,8990.0
Renault Megane,132.0,13.0,1305.0,66674.0,Manual,6.0,Front,7.6,178.0,8950.0
Renault Megane,132.0,15.0,1387.0,103800.0,Manual,6.0,Front,4.4,114.0,11990.0
Renault Megane,82.0,9.0,1387.0,73883.0,Manual,6.0,Front,4.4,114.0,9990.0
Renault Megane,132.0,11.0,1395.0,209563.0,Manual,6.0,Front,7.6,178.0,6000.0
Renault Megane,81.0,13.0,1180.0,189257.0,Manual,6.0,Front,6.9,163.0,5295.0
Renault Megane,81.0,11.0,1180.0,305000.0,Manual,6.0,Front,4.4,114.0,4500.0
Renault Megane,184.0,11.0,1387.0,119000.0,Manual,6.0,Front,8.4,195.0,17799.0
Renault Megane,78.0,12.0,1280.0,227000.0,Manual,6.0,Front,4.6,120.0,4500.0
Renault Captur,66.0,6.0,1176.0,95000.0,Manual,6.0,Front,5.1,121.0,10990.0
Renault Kadjar,96.0,5.0,1295.0,120468.0,Manual,5.0,Front,5.8,126.0,12900.0
Renault Captur,66.0,4.0,1322.0,74258.0,Manual,5.0,Front,3.7,95.0,13990.0
Renault Captur,66.0,4.0,1205.0,53908.0,Manual,5.0,Front,3.6,101.0,15500.0
Renault Captur,116.0,2.0,1639.0,21186.0,Automatic,6.0,Front,1.5,34.0,28990.0
Renault Captur,66.0,5.0,1259.0,95999.0,Manual,5.0,Front,5.1,114.0,10780.0
Renault Kadjar,96.0,5.0,1295.0,109832.0,Manual,6.0,4WD,4.3,129.0,15900.0
Renault Kadjar,96.0,6.0,1611.0,59980.0,Manual,6.0,4WD,4.9,129.0,16245.0
Renault Kadjar,120.0,5.0,1451.0,30040.0,Manual,6.0,Front,6.2,139.0,19490.0
Renault Kadjar,120.0,5.0,1295.0,76433.0,Manual,6.0,Front,6.2,139.0,17900.0
Renault Kadjar,96.0,7.0,1490.0,117800.0,Manual,6.0,Front,4.5,119.0,13890.0
Renault Captur,88.0,7.0,1180.0,110000.0,Automatic,6.0,Front,5.4,125.0,10990.0
Renault Captur,66.0,4.0,1205.0,53908.0,Manual,5.0,Front,3.6,101.0,15500.0
Renault Kadjar,96.0,5.0,1295.0,171898.0,Manual,6.0,4WD,4.9,129.0,13850.0
Renault Captur,66.0,7.0,1180.0,89770.0,Manual,5.0,Front,5.1,113.0,9590.0
Renault Kadjar,96.0,4.0,1295.0,39270.0,Manual,6.0,Front,5.8,132.0,17990.0
Renault Captur,66.0,7.0,1181.0,106324.0,Manual,5.0,Front,5.0,119.0,10670.0
Renault Kadjar,103.0,3.0,1295.0,86031.0,Manual,6.0,Front,5.9,131.5,17690.0
Renault Kadjar,81.0,6.0,1295.0,96000.0,Automatic,6.0,Front,3.9,103.0,14890.0
Renault Captur,96.0,2.0,1322.0,22450.0,Automatic,6.0,Front,5.2,129.0,23990.0
Renault Captur,85.0,2.0,1322.0,59959.0,Automatic,6.0,Front,4.2,101.0,22500.0
Renault Captur,96.0,3.0,1322.0,31400.0,Manual,6.0,Front,5.6,128.0,17970.0
Renault Kadjar,120.0,5.0,1295.0,42701.0,Manual,6.0,Front,6.2,139.0,19900.0
Renault Captur,96.0,2.0,1322.0,36719.0,Manual,6.0,Front,5.4,125.0,16590.0
Renault Captur,66.0,4.0,1322.0,88845.0,Manual,5.0,Front,5.4,113.0,12990.0
Renault Kadjar,117.0,3.0,1546.0,23690.0,Automatic,7.0,Front,5.8,137.0,20790.0
Renault Captur,96.0,3.0,1326.0,10000.0,Manual,5.0,Front,5.6,128.0,19990.0
Renault Kadjar,117.0,2.0,1437.0,13000.0,Automatic,7.0,Front,5.8,137.0,22350.0
Renault Captur,66.0,4.0,1205.0,59697.0,Manual,5.0,Front,3.6,101.0,14950.0
Renault Kadjar,85.0,3.0,1295.0,112357.0,Automatic,7.0,Front,4.3,113.0,16190.0
Renault Kadjar,81.0,4.0,1295.0,73500.0,Automatic,6.0,Front,3.9,129.0,17490.0
Renault Kadjar,103.0,2.0,1408.0,18700.0,Manual,6.0,Front,6.1,139.0,19949.0
Renault Kadjar,117.0,2.0,1437.0,42890.0,Automatic,7.0,Front,5.8,137.0,22480.0
Renault Captur,116.0,1.0,1616.0,19531.0,Automatic,6.0,Front,1.5,34.0,32990.0
Renault Kadjar,117.0,3.0,1295.0,42510.0,Manual,6.0,Front,6.0,136.0,22900.0
Renault Captur,96.0,3.0,1326.0,12000.0,Manual,5.0,Front,5.6,128.0,19990.0
Renault Kadjar,96.0,7.0,1490.0,84838.0,Manual,6.0,Front,4.5,119.0,15960.0
Renault Captur,103.0,1.0,1469.0,10.0,Automatic,7.0,Front,5.3,121.0,23549.0
Renault Captur,68.0,2.0,1322.0,34895.0,Automatic,6.0,Front,1.5,34.0,25490.0
Renault Captur,66.0,3.0,1248.0,43000.0,Manual,5.0,Front,5.5,125.0,14990.0
Renault Captur,66.0,4.0,1248.0,21900.0,Manual,5.0,Front,5.4,123.0,14999.0
Renault Kadjar,117.0,2.0,1437.0,31000.0,Automatic,7.0,Front,5.8,137.0,22980.0
Renault Captur,66.0,4.0,1205.0,59697.0,Manual,5.0,Front,3.6,101.0,14950.0
Renault Captur,116.0,0.0,1639.0,14500.0,Automatic,1.0,Front,1.5,34.0,30888.0
Renault Kadjar,96.0,3.0,1295.0,36389.0,Automatic,7.0,Front,5.9,134.0,19890.0
Renault Captur,87.0,4.0,1277.0,55129.0,Automatic,6.0,Front,5.5,125.0,16490.0
Renault Kadjar,103.0,1.0,1295.0,10.0,Automatic,7.0,Front,5.5,126.0,27945.0
Renault Captur,74.0,0.0,1322.0,10.0,Manual,6.0,Front,5.7,131.0,24480.0
Renault Kadjar,117.0,3.0,1295.0,17300.0,Automatic,7.0,Front,5.8,0.0,23790.0
Renault Captur,87.0,5.0,1322.0,30360.0,Manual,6.0,Front,5.4,125.0,16480.0
Renault Kadjar,96.0,5.0,1611.0,58074.0,Manual,6.0,4WD,4.9,129.0,18970.0
Renault Kadjar,117.0,2.0,1437.0,34777.0,Automatic,7.0,Front,5.8,137.0,23790.0
Renault Captur,66.0,5.0,1259.0,43000.0,Manual,5.0,Front,5.1,114.0,11290.0
Renault Kadjar,96.0,6.0,1295.0,34669.0,Manual,6.0,Front,4.5,117.0,16450.0
Renault Kadjar,81.0,6.0,1295.0,47502.0,Automatic,6.0,Front,4.3,99.0,17490.0
Renault Kadjar,96.0,4.0,1448.0,29600.0,Automatic,7.0,Front,5.9,155.0,18890.0
Renault Kadjar,96.0,5.0,1415.0,135205.0,Manual,6.0,Front,4.3,113.0,14026.0
Renault Kadjar,103.0,1.0,1295.0,10.0,Automatic,7.0,Front,5.5,126.0,28945.0
Renault Kadjar,103.0,1.0,1295.0,17806.0,Manual,6.0,Front,5.9,145.0,21900.0
Renault Kadjar,103.0,1.0,1416.0,10.0,Automatic,7.0,Front,5.4,124.0,29945.0
Renault Kadjar,103.0,1.0,1295.0,8532.0,Manual,6.0,Front,5.9,140.0,20989.0
Renault Captur,103.0,1.0,1322.0,13750.0,Manual,6.0,Front,5.8,138.0,20777.0
Renault Kadjar,81.0,4.0,1380.0,128040.0,Manual,6.0,Front,3.8,113.0,15900.0
Renault Kadjar,96.0,4.0,1295.0,45656.0,Manual,6.0,Front,4.3,113.0,19975.0
Renault Captur,103.0,0.0,1322.0,8.0,Manual,6.0,Front,5.7,130.0,24990.0
Renault Kadjar,103.0,0.0,1295.0,10.0,Automatic,7.0,Front,5.5,126.0,28294.0
Renault Captur,103.0,0.0,1373.0,1250.0,Automatic,7.0,Front,5.3,121.0,28487.0
Renault Captur,85.0,1.0,1322.0,18653.0,Automatic,6.0,Front,4.1,108.0,24990.0
Renault Kadjar,103.0,1.0,1295.0,14927.0,Manual,6.0,Front,5.9,140.0,20489.0
Renault Captur,103.0,1.0,1467.0,4235.0,Automatic,7.0,Front,5.3,121.0,23949.0
Renault Captur,103.0,1.0,1465.0,5.0,Automatic,7.0,Front,5.3,135.0,23549.0
Renault Kadjar,103.0,1.0,1295.0,18690.0,Automatic,7.0,Front,5.8,131.5,23900.0
Renault Kadjar,96.0,6.0,1381.0,46300.0,Manual,6.0,Front,5.8,131.0,17480.0
Renault Captur,96.0,3.0,1259.0,33860.0,Automatic,7.0,Front,5.7,129.0,21900.0
Renault Kadjar,116.0,0.0,1557.0,10.0,Automatic,7.0,Front,5.6,127.0,34989.0
Renault Kadjar,96.0,5.0,1395.0,49989.0,Manual,6.0,Front,5.8,131.0,15940.0
Renault Captur,103.0,1.0,1322.0,2000.0,Manual,6.0,Front,5.4,125.0,23150.0
Renault Captur,88.0,8.0,1322.0,15000.0,Automatic,6.0,Front,5.4,125.0,15900.0
Renault Captur,103.0,1.0,1322.0,9563.0,Manual,6.0,Front,5.4,0.0,21990.0
Renault Kadjar,116.0,0.0,1557.0,10.0,Automatic,7.0,Front,5.6,127.0,34989.0
Renault Captur,103.0,1.0,1322.0,50.0,Manual,6.0,Front,5.4,125.0,25290.0
Renault Captur,103.0,0.0,1373.0,10.0,Automatic,7.0,Front,5.3,121.0,28987.0
Renault Kadjar,116.0,0.0,1557.0,10.0,Automatic,7.0,Front,5.6,127.0,34489.0
Renault Captur,66.0,4.0,1205.0,59697.0,Manual,5.0,Front,3.6,101.0,14950.0
Renault Captur,103.0,1.0,1322.0,2000.0,Manual,6.0,Front,5.4,125.0,24300.0
Renault Kadjar,103.0,3.0,1295.0,19982.0,Manual,6.0,Front,5.8,0.0,20900.0
Renault Captur,96.0,2.0,1322.0,9900.0,Manual,6.0,Front,5.8,138.0,19850.0
Renault Captur,66.0,5.0,1259.0,33044.0,Manual,5.0,Front,5.1,114.0,13690.0
Renault Captur,103.0,1.0,1322.0,10.0,Manual,6.0,Front,5.8,138.0,29100.0
Renault Captur,87.0,3.0,1322.0,14100.0,Automatic,6.0,Front,5.4,0.0,16990.0
Renault Kadjar,116.0,0.0,1416.0,5000.0,Automatic,7.0,Front,5.6,127.0,38030.0
Renault Captur,116.0,0.0,1373.0,10.0,Automatic,7.0,Front,5.4,124.0,29890.0
Renault Kadjar,96.0,5.0,1490.0,111900.0,Manual,6.0,Front,4.5,117.0,17850.0
Renault Kadjar,103.0,3.0,1295.0,27903.0,Manual,6.0,Front,6.1,145.0,20490.0
Renault Captur,68.0,0.0,1639.0,5.0,Automatic,1.0,Front,1.5,34.0,33489.0
Renault Captur,66.0,4.0,1259.0,23694.0,Manual,6.0,Front,5.1,114.0,14980.0
Renault Captur,67.0,1.0,1322.0,2000.0,Manual,6.0,Front,5.5,126.0,21660.0
Renault Kadjar,96.0,6.0,1295.0,58300.0,Manual,6.0,Front,4.5,117.0,16890.0
Renault Kadjar,96.0,5.0,1395.0,50320.0,Manual,6.0,Front,5.8,131.0,16840.0
Renault Kadjar,81.0,4.0,1482.0,31780.0,Automatic,6.0,Front,3.8,99.0,18490.0
Renault Kadjar,116.0,0.0,1557.0,17.0,Automatic,7.0,Front,5.6,127.0,34489.0
Renault Kadjar,81.0,7.0,1407.0,82000.0,Automatic,6.0,Front,3.8,113.0,17990.0
Renault Kadjar,103.0,0.0,1557.0,10.0,Automatic,7.0,Front,5.5,145.0,33989.0
Renault Captur,87.0,6.0,1230.0,59400.0,Manual,6.0,Front,5.6,127.0,14890.0
Renault Captur,66.0,3.0,1369.0,41573.0,Automatic,6.0,Front,4.3,113.0,17460.0
Renault Captur,67.0,1.0,1257.0,5330.0,Manual,6.0,Front,5.5,126.0,20299.0
Renault Captur,67.0,1.0,1257.0,8562.0,Manual,6.0,Front,5.4,123.0,19989.0
Renault Captur,96.0,1.0,1322.0,23697.0,Manual,6.0,Front,5.6,129.0,22890.0
Renault Captur,87.0,7.0,1322.0,39693.0,Automatic,6.0,Front,5.4,0.0,15945.0
Renault Kadjar,103.0,0.0,1416.0,50.0,Automatic,7.0,Front,5.4,124.0,30990.0
Renault Captur,103.0,1.0,1322.0,9917.0,Manual,6.0,Front,5.4,0.0,21990.0
Renault Captur,103.0,1.0,1322.0,5.0,Manual,6.0,Front,5.8,138.0,25990.0
Renault Captur,103.0,0.0,1322.0,10.0,Manual,6.0,Front,5.8,138.0,24979.0
Renault Kadjar,103.0,3.0,1295.0,20800.0,Manual,6.0,Front,6.1,139.0,18890.0
Renault Kadjar,96.0,4.0,1448.0,50900.0,Automatic,7.0,Front,5.9,134.0,19890.0
Renault Kadjar,97.0,5.0,1306.0,67000.0,Automatic,7.0,Front,5.6,131.5,17490.0
Renault Kadjar,85.0,0.0,1510.0,50.0,Automatic,7.0,Front,4.9,117.0,30990.0
Renault Captur,103.0,0.0,1322.0,50.0,Automatic,7.0,Front,5.4,125.0,26800.0
Renault Captur,87.0,5.0,1270.0,27162.0,Manual,6.0,Front,5.5,125.0,15490.0
Renault Captur,88.0,7.0,1255.0,65976.0,Automatic,6.0,Front,5.5,130.0,14898.0
Renault Kadjar,103.0,1.0,1395.0,24500.0,Manual,6.0,Front,5.9,134.0,23750.0
Renault Captur,66.0,5.0,1322.0,5300.0,Manual,6.0,Front,5.4,0.0,15745.0
Renault Captur,103.0,1.0,1322.0,11700.0,Automatic,7.0,Front,5.4,124.0,22995.0
Renault Captur,66.0,5.0,1259.0,35117.0,Manual,5.0,Front,5.1,114.0,14490.0
Renault Captur,66.0,6.0,1170.0,32412.0,Automatic,6.0,Front,3.6,101.0,15500.0
Renault Captur,66.0,4.0,1205.0,53908.0,Manual,5.0,Front,3.6,101.0,15500.0
Renault Captur,103.0,1.0,1322.0,20600.0,Automatic,7.0,Front,5.4,124.0,22820.0
Renault Captur,103.0,1.0,1467.0,3568.0,Automatic,7.0,Front,5.3,121.0,23949.0
Renault Captur,103.0,1.0,1322.0,24900.0,Automatic,7.0,Front,5.4,124.0,22930.0
Renault Captur,96.0,1.0,1322.0,26450.0,Manual,6.0,Front,5.6,129.0,22990.0
Renault Captur,96.0,1.0,1322.0,23980.0,Automatic,7.0,Front,5.6,129.0,22470.0
Renault Captur,66.0,6.0,1322.0,15650.0,Manual,6.0,Front,5.1,0.0,14900.0
Renault Captur,103.0,0.0,1309.0,1.0,Manual,6.0,Front,5.7,130.0,24595.0
Renault Captur,67.0,1.0,1322.0,15.0,Manual,6.0,Front,5.5,126.0,23990.0
Renault Captur,66.0,3.0,1322.0,25166.0,Manual,6.0,Front,5.5,125.0,16900.0
Renault Captur,66.0,8.0,1322.0,63771.0,Manual,6.0,Front,5.0,0.0,13900.0
Renault Captur,103.0,0.0,1465.0,3542.0,Automatic,7.0,Front,5.3,135.0,24289.0
Renault Captur,103.0,1.0,1467.0,4523.0,Automatic,7.0,Front,5.3,121.0,23949.0
Renault Captur,87.0,5.0,1322.0,79000.0,Automatic,6.0,Front,5.5,125.0,16850.0
Renault Captur,87.0,5.0,1322.0,22930.0,Automatic,6.0,Front,5.5,125.0,18900.0
Renault Captur,67.0,1.0,1257.0,17490.0,Manual,6.0,Front,5.5,126.0,19810.0
Renault Captur,67.0,1.0,1257.0,3568.0,Manual,6.0,Front,5.3,134.0,20989.0
Renault Captur,87.0,4.0,1270.0,30390.0,Manual,6.0,Front,5.5,125.0,16900.0
Renault Kadjar,116.0,0.0,1416.0,10.0,Automatic,7.0,Front,5.6,127.0,34989.0
Renault Kadjar,81.0,7.0,1482.0,66600.0,Automatic,6.0,Front,3.9,103.0,14890.0
Renault Kadjar,96.0,5.0,1381.0,35765.0,Manual,6.0,Front,5.7,127.0,14990.0
Renault Kadjar,117.0,2.0,1437.0,22000.0,Automatic,7.0,Front,5.8,137.0,22990.0
Renault Kadjar,81.0,6.0,1482.0,125000.0,Automatic,6.0,Front,3.9,103.0,9999.0
Renault Kadjar,81.0,7.0,1469.0,129000.0,Manual,6.0,Front,3.9,103.0,12900.0
Renault Kadjar,110.0,2.0,1588.0,35298.0,Manual,6.0,Front,4.7,113.0,20390.0
Renault Kadjar,96.0,6.0,1281.0,106299.0,Manual,6.0,Front,5.6,126.0,14945.0
Renault Kadjar,96.0,5.0,1295.0,122839.0,Manual,6.0,Front,4.3,117.0,13250.0
Renault Captur,66.0,8.0,1322.0,102500.0,Automatic,6.0,Front,3.7,101.0,9990.0
Renault Kadjar,81.0,6.0,1382.0,224466.0,Automatic,6.0,Front,3.8,99.0,12750.0
Renault Kadjar,120.0,5.0,1295.0,34700.0,Manual,6.0,Front,5.8,131.5,18480.0
Renault Captur,66.0,7.0,1145.0,135882.0,Manual,6.0,Front,3.6,95.0,9950.0
Renault Captur,66.0,8.0,1288.0,107508.0,Automatic,6.0,Front,3.9,103.0,11150.0
Renault Captur,66.0,0.0,1322.0,2783.0,Automatic,4.0,Front,5.4,125.0,28200.0
Renault Captur,66.0,3.0,1248.0,97000.0,Manual,5.0,Front,5.4,123.0,14900.0
Renault Captur,66.0,4.0,1322.0,112016.0,Manual,6.0,Front,3.7,101.0,12490.0
Renault Kadjar,82.0,7.0,1355.0,136290.0,Manual,6.0,Front,3.8,99.0,12950.0
Renault Captur,74.0,1.0,1295.0,53369.0,Manual,5.0,Front,5.1,118.0,20950.0
Renault Kadjar,96.0,4.0,1295.0,90819.0,Manual,6.0,Front,4.3,117.0,16996.0
Renault Captur,66.0,7.0,1245.0,129000.0,Manual,5.0,Front,3.6,95.0,9250.0
Renault Kadjar,82.0,6.0,1295.0,112482.0,Manual,6.0,Front,4.3,103.0,14999.0
Renault Kadjar,96.0,3.0,1295.0,39330.0,Manual,6.0,Front,4.3,113.0,19990.0
Renault Kadjar,81.0,7.0,1295.0,125000.0,Manual,6.0,Front,3.8,99.0,13033.0
Renault Kadjar,82.0,6.0,1295.0,58661.0,Manual,6.0,Front,4.3,99.0,16999.0
Renault Kadjar,96.0,6.0,1281.0,96054.0,Manual,6.0,Front,5.6,126.0,14950.0
Renault Kadjar,97.0,5.0,1295.0,122780.0,Manual,6.0,Front,4.3,117.0,14999.0
Renault Kadjar,96.0,5.0,1295.0,94730.0,Manual,6.0,Front,5.7,133.0,14979.0
Renault Captur,66.0,7.0,1322.0,144854.0,Manual,5.0,Front,3.7,95.0,8990.0
Renault Captur,110.0,4.0,1322.0,53500.0,Automatic,6.0,Front,5.3,118.0,17850.0
Renault Kadjar,117.0,2.0,1437.0,40000.0,Automatic,6.0,Front,5.9,154.0,21788.0
Renault Kadjar,96.0,5.0,1611.0,101278.0,Manual,6.0,4WD,4.9,129.0,16490.0
Renault Kadjar,96.0,5.0,1381.0,45213.0,Manual,6.0,Front,5.6,126.0,16800.0
Renault Captur,66.0,9.0,1180.0,67208.0,Manual,5.0,Front,5.1,113.0,9750.0
Renault Captur,87.0,6.0,1159.0,133064.0,Automatic,6.0,Front,5.6,127.0,13950.0
Renault Captur,104.0,1.0,1322.0,15330.0,Manual,6.0,Front,5.4,135.0,23999.0
Renault Kadjar,85.0,3.0,1295.0,98806.0,Manual,6.0,Front,4.3,112.0,18490.0
Renault Captur,116.0,1.0,1700.0,22900.0,Automatic,1.0,Front,1.5,34.0,28666.0
Renault Captur,87.0,5.0,1270.0,11300.0,Manual,6.0,Front,5.6,127.0,15800.0
Renault Kadjar,81.0,6.0,1295.0,4742.0,Automatic,7.0,Front,3.8,113.0,16990.0
Renault Kadjar,96.0,7.0,1295.0,85091.0,Manual,6.0,Front,5.8,131.0,14944.0
Renault Kadjar,81.0,6.0,1382.0,121307.0,Automatic,7.0,Front,4.3,99.0,15790.0
Renault Captur,66.0,3.0,1322.0,36600.0,Manual,6.0,Front,4.2,111.0,16400.0
Renault Captur,110.0,4.0,1180.0,39300.0,Semi-automatic,6.0,Front,5.5,125.0,15900.0
Renault Kadjar,96.0,6.0,1490.0,107204.0,Manual,6.0,Front,4.3,113.0,14400.0
Renault Captur,66.0,3.0,1322.0,8119.0,Manual,5.0,Front,5.4,122.0,15749.0
Renault Captur,67.0,1.0,1295.0,4500.0,Manual,6.0,Front,5.1,118.0,22900.0
Renault Kadjar,103.0,2.0,1295.0,21200.0,Automatic,7.0,Front,5.8,124.0,20371.0
Renault Captur,66.0,4.0,1322.0,57500.0,Manual,5.0,Front,3.6,95.0,14900.0
Renault Kadjar,85.0,3.0,1547.0,42000.0,Automatic,7.0,Front,4.2,113.0,18990.0
Renault Captur,87.0,5.0,1322.0,81955.0,Automatic,6.0,Front,5.5,125.0,14280.0
Renault Kadjar,96.0,3.0,1295.0,56724.0,Manual,6.0,Front,4.3,113.0,19990.0
Renault Kadjar,85.0,2.0,1295.0,16000.0,Manual,6.0,Front,4.3,112.0,23900.0
Renault Kadjar,96.0,5.0,1611.0,79914.0,Manual,6.0,4WD,4.9,129.0,17500.0
Renault Captur,74.0,0.0,1314.0,1000.0,Manual,5.0,Front,5.7,131.0,25999.0
Renault Kadjar,119.0,3.0,1295.0,38209.0,Manual,6.0,Front,5.8,133.0,24999.0
Renault Captur,81.0,4.0,1265.0,37208.0,Manual,6.0,Front,3.7,98.0,15290.0
Renault Kadjar,96.0,4.0,1281.0,106849.0,Manual,6.0,Front,5.8,126.0,17790.0
Renault Captur,115.0,2.0,1322.0,20499.0,Manual,6.0,Front,5.4,145.0,25999.0
Renault Captur,85.0,2.0,1402.0,37000.0,Manual,7.0,Front,4.2,111.0,22999.0
Renault Captur,81.0,5.0,1280.0,85080.0,Manual,6.0,Front,3.7,98.0,13900.0
Renault Captur,74.0,0.0,1322.0,1.0,Manual,6.0,Front,5.1,118.0,22400.0
Renault Kadjar,86.0,2.0,1295.0,34729.0,Manual,6.0,Front,4.3,131.0,18999.0
Renault Captur,103.0,1.0,1322.0,35800.0,Manual,6.0,Front,5.4,0.0,19890.0
Renault Kadjar,96.0,4.0,1306.0,81884.0,Manual,6.0,Front,5.6,126.0,16490.0
Renault Captur,81.0,4.0,1265.0,80923.0,Manual,6.0,Front,3.7,98.0,14290.0
Renault Kadjar,85.0,2.0,1622.0,28237.0,Automatic,7.0,Front,4.4,134.0,25750.0
Renault Kadjar,103.0,3.0,1471.0,80622.0,Manual,6.0,Front,5.6,133.0,17490.0
Renault Kadjar,85.0,3.0,1295.0,62153.0,Automatic,6.0,Front,4.3,113.0,22990.0
Renault Captur,66.0,8.0,1188.0,131138.0,Automatic,6.0,Front,3.9,103.0,10950.0
Renault Captur,66.0,0.0,1322.0,3907.0,Automatic,4.0,Front,5.4,125.0,27900.0
Renault Kadjar,96.0,4.0,1281.0,97420.0,Manual,6.0,Front,5.8,126.0,17890.0
Renault Kadjar,96.0,4.0,1295.0,103606.0,Automatic,7.0,Front,5.5,123.0,18950.0
Renault Kadjar,96.0,5.0,1295.0,72150.0,Automatic,7.0,Front,4.3,113.0,16990.0
Renault Captur,66.0,1.0,1322.0,1500.0,Manual,6.0,Front,3.7,101.0,22990.0
Renault Kadjar,96.0,2.0,1295.0,30474.0,Manual,6.0,Front,4.3,113.0,19400.0
Renault Kadjar,85.0,3.0,1295.0,81691.0,Automatic,7.0,Front,4.2,113.0,19900.0
Renault Captur,103.0,0.0,1322.0,110.0,Manual,6.0,Front,5.3,121.0,23990.0
Renault Captur,103.0,0.0,1273.0,1591.0,Semi-automatic,7.0,Front,5.9,134.0,33400.0
Renault Captur,103.0,0.0,1322.0,3500.0,Manual,6.0,Front,5.7,130.0,24980.0
Renault Captur,103.0,0.0,1322.0,985.0,Manual,6.0,Front,5.4,125.0,23990.0
Renault Captur,66.0,8.0,1245.0,77000.0,Manual,5.0,Front,3.0,95.0,12900.0
Renault Captur,66.0,6.0,1245.0,99000.0,Manual,5.0,Front,4.2,111.0,12900.0
Renault Kadjar,120.0,5.0,1295.0,19786.0,Manual,6.0,Front,5.8,0.0,18990.0
Renault Kadjar,96.0,4.0,1295.0,53082.0,Automatic,7.0,Front,5.8,131.5,17999.0
Renault Captur,110.0,4.0,1322.0,5973.0,Automatic,6.0,Front,5.3,118.0,20980.0
Renault Captur,85.0,2.0,1402.0,25000.0,Manual,7.0,Front,4.1,108.0,23400.0
Renault Kadjar,82.0,5.0,1369.0,146939.0,Manual,6.0,Front,3.9,103.0,15950.0
Renault Kadjar,82.0,6.0,1369.0,122194.0,Manual,6.0,Front,3.9,103.0,15250.0
Renault Captur,87.0,5.0,1322.0,99133.0,Automatic,6.0,Front,5.6,127.0,14840.0
Renault Kadjar,103.0,0.0,1295.0,1500.0,Manual,6.0,Front,5.8,132.0,29990.0
Renault Captur,66.0,4.0,1322.0,74090.0,Manual,6.0,Front,3.7,101.0,13490.0
Renault Captur,66.0,3.0,1148.0,131425.0,Manual,6.0,Front,5.4,122.0,13500.0
Renault Kadjar,103.0,1.0,1295.0,23170.0,Manual,6.0,Front,6.2,141.0,25900.0
Renault Captur,88.0,4.0,1177.0,71991.0,Automatic,6.0,Front,5.5,125.0,17450.0
Renault Kadjar,96.0,4.0,1295.0,53376.0,Automatic,7.0,Front,5.5,131.5,19790.0
Renault Captur,87.0,5.0,1270.0,67660.0,Manual,6.0,Front,5.5,125.0,12900.0
Renault Kadjar,103.0,1.0,1442.0,16.0,Manual,6.0,Front,5.7,130.0,24990.0
Renault Kadjar,103.0,2.0,1295.0,14593.0,Manual,6.0,Front,6.2,140.0,23900.0
Renault Captur,87.0,4.0,1322.0,14034.0,Automatic,6.0,Front,5.4,125.0,17980.0
Renault Kadjar,103.0,2.0,1408.0,31400.0,Manual,6.0,Front,6.1,139.0,19490.0
Renault Kadjar,86.0,2.0,1295.0,56899.0,Manual,6.0,Front,4.3,131.0,17999.0
